time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346062998545000,69.660544921875,1448.389033866115,1.1358734882775703,12.427361191675658,35.7580123271904,1445.0765848876908,31.67188656526741,14.232207491682633,10.092824342511447,51.37345747956239,4.713980224616141
1711346063998527500,70.66052758789063,1448.6036304812878,1.1326788082174457,11.829051235143384,35.758051166349844,1445.2911815028638,31.786224323703358,14.232347100928036,10.092627472259354,51.37348747855922,4.928187856154197
1711346064998511900,71.66051196289062,1449.167277735658,1.1660664996080365,11.427239321791436,35.75809125997341,1445.854828757234,31.730466711610912,14.231931411148249,10.093213641029834,51.373517430711615,5.114959741554832
1711346065998495000,72.66049487304687,1449.4297973411158,1.1399900958442253,11.084690402722229,35.75813281550805,1446.1173483626917,31.41319474376924,14.233431212370638,10.091098513928614,51.37354737291203,5.238193280375631
1711346066998477600,73.6604775390625,1449.9490381721407,1.1344497607287052,10.847556599924715,35.75817389866842,1446.6365891937166,31.105619373600316,14.232076589041114,10.093008929886407,51.37357772140667,5.317808850224279
1711346067998460400,74.66046044921875,1450.1548762619495,1.1681519206344144,10.899849462644235,35.75821666759416,1446.8424272835255,30.21537072693405,14.230600269939764,10.095090353844745,51.37360581222927,5.362070371378365
1711346068998443500,75.66044360351563,1450.470987437293,1.1306912843387498,10.440012554701646,35.75826094251789,1447.1585384588689,30.148263830271613,14.231743737680175,10.093478264706373,51.37363682976981,5.485783096974645
1711346069998425900,76.66042578125,1451.0510020144284,1.1521115230369345,10.327010609685564,35.758307493706674,1447.7385530360043,29.943966299778083,14.233045029615557,10.091643200194643,51.373668068573856,5.624990573491246
1711346070998410000,77.66040991210937,1451.4343714751303,1.1101884596578266,10.008469975249843,35.75835239427846,1448.1219224967062,29.57565024532062,14.233091858270704,10.091577153702344,51.37369762027694,5.699911399563172
1711346071998393600,78.6603935546875,1452.0458165286109,1.1152637201923983,9.956554511690554,35.75839889125363,1448.7333675501868,29.06070960703221,14.23233084786905,10.0926503918393,51.37372808057286,5.769731602423907
1711346072998380500,79.66038061523437,1452.2453282419592,1.1350060818617658,9.759017358445824,35.758446426633576,1448.9328792635351,29.035021423951733,14.232576002455342,10.092304673831007,51.37375957141417,5.917525258251207
1711346073998359600,80.66035961914062,1452.2173637524247,1.1661987312821473,9.835002215811366,35.75849438230212,1448.9049147740006,28.501577756886245,14.232645198987033,10.092207089375952,51.37378961315184,5.967998868534379
